restaurant_id,category,price
674,Sandwich Mealz,11.89
674,Big Zalads,11.69
674,Zax Kids,6.49
674,Famous Fingerz &amp; Wings,8.29
674,Shareables,5.19
674,Beverages,0.0
674,Sides,0.25
674,Family Meals,36.89
678,Picked for you,12.69
678,Limited Time Offers,0.0
678,Family Feasts (IHOP ‘N GO only),24.99
678,Combos,11.59
678,Omelettes,11.99
678,World-Famous Buttermilk Pancakes &amp; Crepes,10.99
678,Burritos &amp; Bowls,0.0
678,French Toast,10.99
678,House-Made Belgian Waffles ,10.99
678,Sides,2.39
678,Burgers &amp; Chicken Sandwiches,0.0
678,Hand-Crafted Melts,7.99
678,Entrées,15.29
678,Apps &amp; Salad,7.99
678,Gluten-Friendly,11.99
678,55+ Menu,7.79
678,Kids Menu (12 &amp; Under),5.39
678,Milkshakes,4.99
678,Beverages,2.49
678,ToGo,0.0
679,Picked for you,14.99
679,Appetizers,20.99
679,Seafood Entrees,29.99
679,Sandwiches,12.49
679,Tacos,14.29
679,Land Lovers,0.0
679,Sides,6.99
679,Desserts,6.99
679,Drinks,2.79
685,Picked for you,21.79
685,STARTERS,14.49
685,MADE-FROM-SCRATCH ROLLS &amp; CINNAMON ROLLS,4.79
685,MESQUITE WOOD-GRILLED STEAKS,21.79
685,FROM THE DOCK,27.79
685,CHICKEN,15.69
685,ROADHOUSE CLASSICS,26.59
685,BURGERS &amp; SANDWICHES,13.29
685,SOUP AND SALADS,18.19
685,KIDS MENU,6.59
685,DESSERTS,7.89
685,HAND-SHAKEN TEA AND LEMONADES,4.19
685,BEVERAGES,3.69
685,SIDES,3.69
685,Party Packs (Serves 10-12),52.49
685,Family Meals (Serves 4-6),47.29
685,HEAT &amp; SERVE SIDES (Serves 10-12),4.79
685,LOGAN'S BUTCHER SHOP,21.09
691,Picked for you,28.79
691,Family Bucket Meals,28.79
691,World Famous Buckets,31.19
691,World Famous Chicken,7.79
691,Big Box Meals,11.99
691,Tenders &amp; Nuggets,31.19
691,Fill Ups,7.19
691,Bowls,6.35
691,Signature Sandwiches,5.39
691,Sides,3.11
691,A la Carte,2.63
691,Dessert,6.59
691,Beverages,2.75
691,Condiments,0.0
691,Dipping Sauces,0.0
703,Picked for you,5.48
703,Featured,0.0
703,Combos,0.0
703,Ultimate Drink Stop,0.0
703,Burgers,5.48
703,Chicken,0.0
703,Hot Dogs,2.92
703,Kids' Meals,0.0
703,All Day Breakfast,4.26
703,Snacks &amp; Sides,0.0
703,Frozen Zone,0.0
703,Everyday Deals,3.4
704,Picked for you,14.25
704,Feed the Family,63.93
704,Kabobs,14.25
704,Salads,5.97
704,Sides,2.4
704,Famous Fresh Take Tubs,5.97
704,Boxed Lunches,11.83
704,Starters,7.81
704,Soups,7.0
704,Sandwiches,11.83
704,Rollups,12.75
704,Plates,12.64
704,Bowls,12.41
704,Pitas,12.98
704,Kids,6.66
704,Drinks,3.55
704,Desserts,4.7
704,Sauces + Dressings,5.97
712,Picked for you,1.71
712,Burritos,0.0
712,Bowls,0.0
712,Meal Kits,49.19
712,Tacos,12.9
712,Quesadillas,0.0
712,Nachos,0.0
712,Salad,0.0
712,Stack,0.0
712,Kids,0.0
712,Extras,1.71
712,Famous Queso,1.71
712,Drinks,0.0
717,Picked for you,11.99
717,Family Meals,43.99
717,Soups and Salads,4.99
717,"Burgers, Sliders, and Wraps",10.45
717,Small Plates and Sides,11.99
717,Sushi Rolls,9.99
717,Kids Meals,6.95
717,Bowls,11.99
717,Desserts,3.99
717,Retail,9.95
717,Drinks,2.29
730,Picked for you,10.99
730,Popular Items,5.49
730,Appetizers,3.29
730,Soup,2.75
730,Sushi Roll,6.05
730,Sushi Combo,12.09
730,House Special Entrees,10.99
730,Hibachi Entrees,9.89
730,Yaki Soba &amp; Udon,9.89
730,Fried Rice,4.39
730,Condiments &amp; Extras,0.28
730,Kid Menu,5.49
730,Beverages,2.19
732,Picked for you,8.99
732,Spring Specials,10.99
732,Appetizers ,13.19
732,New! Trios,27.49
732,Pasta,25.29
732,Chicken &amp; More,22.99
732,Steaks &amp; Chops,20.99
732,Seafood,26.99
732,Family Bundles,54.99
732,Dolci,7.29
732,Soups &amp; Salads,5.49
732,Sides,4.39
732,Kids Meals ,7.49
732,Beverages ,2.99
733,Picked for you,14.75
733,Daily Specials,12.29
733,Appetizers,8.6
733,Family Feast for 4,51.65
733,Family Feast for 6,76.25
733,Soups and Salads,6.46
733,Fresh Grilled Gyros,12.29
733,Mediterranean Deli,12.29
733,Taziki's Feasts ,14.13
733,Kids,6.46
733,Sides,3.06
733,Desserts,3.68
733,Beverages,2.45
733,Extra Meat,8.35
733,Extra Sauce,0.3
734,Bowls / Poke,15.95
741,Picked for you,2.0
741,Sandwiches,8.5
741,Antojitos,1.99
741,Empanadas,3.0
741,Pastries,5.0
741,Drinks,1.99
747,Espresso Drinks,0.0
747,Iced Drinks,0.0
747,Dunkin' Refreshers,0.0
747,Hot Drinks,0.0
747,Frozen Drinks,0.0
747,Sandwiches &amp; Wraps,0.0
747,Donuts &amp; Bakery,0.0
747,Snacks &amp; Sides,0.0
747,Bottled Drinks,0.0
747,Brew at Home,0.0
750,Mains,13.99
761,Picked for you,13.8
761,Starters &amp; Sharing,13.8
761,Soups &amp; Greens,9.6
761,Fish,23.7
761,Combinations,26.3
761,Steak &amp; Chops,20.8
761,Chicken,19.7
761,Bowls,18.6
761,Handhelds,17.1
761,Sides,3.3
761,Desserts,8.7
761,Kids Menu,7.6
761,Spirit Free Beverages,2.99
761,Family Bundles,49.4
761,Seasonal Specials,12.0
764,Picked for you,13.8
764,Soups and Salads,11.4
764,Sandwiches,12.6
764,Fork and Knife,13.8
764,Wraps,13.2
764,For the Cool Kids,7.2
764,Sides,1.2
764,Take it to the House,46.8
764,Take it Home Tubs,9.6
764,Beverages,1.8
775,Picked for you,15.99
775,Side Orders,8.5
775,Soft Drinks,2.5
775,Appetizer,7.99
775,Enchiladas,12.99
775,Veggie,11.99
775,Burritos,11.99
775,Chicken,14.99
775,Traditionals,13.99
775,Steaks,15.99
775,Seafood,14.99
775,Special,18.99
775,Fajitas,16.99
775,Kids,6.99
775,Nachos,14.99
775,Quesadillas,14.99
775,Salads,11.99
775,Desserts,5.99
775,Dinner combinations,11.99
775,Lunch Menu,7.99
775,Lunch Specials ,9.99
778,Picked for you,13.99
778,Chicken Platters,13.49
778,Fish Platters,15.99
778,Family Packs,45.99
778,Combo Plates,15.99
778,Dipping Sauces,0.75
778,Extras,3.49
778,Sides,2.99
778,Drinks,1.69
778,Desserts,6.99
786,Five Guys Favorites,3.11
786,Burgers,9.83
786,Dogs,6.23
786,Sandwiches,3.83
786,Fries,3.71
786,Drinks,2.27
786,Milkshake,5.99
790,Picked for you,8.15
790,Lunch (Until 2pm),13.7
790,Appetizers,7.6
790,Soups and Salads,9.8
790,Thai Stir Fried,16.95
790,Thai Curries,20.8
790,Noodles &amp; Rices,16.95
790,Special Entrees,31.8
790,Sushi Specialties,6.5
790,Nigiri Sushi,6.5
790,Sashimi Sushi,6.5
790,Maki Mono 6-8 Piece,12.55
790,Maki 6 Piece Rolls,7.05
790,Sushi Combinations,21.9
790,Desserts and Drinks,10.35
790,Side Items,0.5
793,Picked for you,11.07
793,Limited Time Offers,0.0
793,Family Feasts (IHOP ‘N GO only),36.56
793,Combos,13.16
793,Omelettes,13.57
793,World-Famous Buttermilk Pancakes &amp; Crepes,11.07
793,Burritos &amp; Bowls,0.0
793,French Toast,1.25
793,House-Made Belgian Waffles ,15.66
793,Sides,3.44
793,Burgers &amp; Chicken Sandwiches,0.0
793,Hand-Crafted Melts,10.44
793,Entrées,16.71
793,Apps &amp; Salad,10.75
793,Gluten-Friendly,12.53
793,55+ Menu,9.39
793,Kids Menu (12 &amp; Under),6.26
793,Milkshakes,6.26
793,Beverages,3.12
793,ToGo,0.0
798,Picked for you,21.43
798,Limited Time Offers ,14.28
798,Appetizers,9.88
798,Steaks,25.28
798,Steak and Mates Combos,20.88
798,"Chicken, Ribs, and More",18.13
798,Seafood,25.83
798,Burgers and Sandwiches,14.61
798,Entrée Salads,13.18
798,Soups &amp; Side Salads,4.38
798,Freshly Made Sides,4.38
798,Desserts,9.88
798,Party Platters,35.18
798,Beverages ,3.49
802,Picked for you,7.89
802,FEATURED PRODUCTS,7.89
802,SUPER VEGGIE SMOOTHIES,7.89
802,BALANCED FUSION SMOOTHIES,7.89
802,TROPICAL TREAT SMOOTHIES,7.89
802,FRUIT BLEND SMOOTHIES,7.89
802,FLATBREADS,8.79
802,WRAPS,10.39
802,SANDWICHES,10.29
802,QUESADILLAS,8.29
802,SALADS,10.29
802,BREAKFAST,7.19
802,KIDS,4.09
802,SIDES AND COOKIES,2.49
814,Picked for you,2.5
814,WINGS,11.9
814,TENDERS,9.99
814,SIDES &amp; DESSERT,2.5
814,"EXTRA DIPS, SAUCES &amp; RUBS",0.75
814,FOUNTAIN DRINKS,3.25
815,Picked for you,7.19
815,Featured,5.15
815,Combos,8.99
815,GROUPS,15.0
815,Sauce Packets,0.0
815,Specialties,5.15
815,Tacos,1.79
815,Burritos,1.79
815,Quesadillas,5.39
815,Nachos,5.99
815,New Cravings Value Menu,1.2
815,Sweets,1.2
815,Sides,2.63
815,Drinks,3.47
815,Bowls,7.55
815,Veggie Cravings,5.15
846,Picked for you,12.99
846,Appetizers,1.75
846,Soups,5.5
846,Lo Mein,12.99
846,Chow Mein,13.99
846,Egg Foo Young,13.99
846,Rice Noodles,12.99
846,Fried Rice,11.99
846,Health + Light Food,7.99
846,Vegetable,11.99
846,Chicken,12.99
846,Beef,12.99
846,Pork,13.99
846,Seafood,12.99
846,Chef Suggestions,19.99
846,Drink ,3.9
881,Picked for you,11.99
881,Five Guys Favorites,3.23
881,Burgers,9.83
881,Dogs,6.23
881,Sandwiches,4.19
881,Fries,3.71
881,Drinks,2.27
881,Milkshake,5.99
882,Picked for you,11.99
882,Limited Time Offers,0.0
882,Local Favorites,13.79
882,Family Feasts (IHOP ‘N GO only),35.99
882,Combos,14.39
882,Omelettes,15.23
882,World-Famous Buttermilk Pancakes &amp; Crepes,13.79
882,Burritos &amp; Bowls,0.0
882,French Toast,13.91
882,House-Made Belgian Waffles ,13.79
882,Sides,4.19
882,Burgers &amp; Chicken Sandwiches,0.0
882,Hand-Crafted Melts,11.99
882,Entrées,20.99
882,Apps &amp; Salad,11.51
882,Gluten-Friendly,14.39
882,55+ Menu,9.59
882,Kids Menu (12 &amp; Under),8.03
882,Milkshakes,7.55
882,Beverages,3.59
882,ToGo,0.0
927,Picked for you,11.6
927,A la Carte,4.13
927,"Special Combinations
",9.65
927,"Special Fried Rice or Chow Mein
",12.64
927,"Side Orders &amp; Extras
",6.2
927,Beverages,2.06
933,Starters,10.35
933,Soups,3.9
933,Salads,11.65
933,Mei Wei Favorites,0.0
933,Noodle Bowls &amp; Rice Entrees,0.0
933,Beverages,3.39
933,Desserts,3.85
933,Kids,6.45
944,Espresso Drinks,0.0
944,Iced Drinks,0.0
944,Dunkin' Refreshers,0.0
944,Hot Drinks,0.0
944,Frozen Drinks,0.0
944,Sandwiches &amp; Wraps,0.0
944,Donuts &amp; Bakery,0.0
944,Snacks &amp; Sides,0.0
944,Bottled Drinks,0.0
944,Brew at Home,0.0
946,Picked for you,14.4
946,Starters and Soups,9.6
946,Salads,9.6
946,American,10.8
946,Asian,10.8
946,Italian,14.4
946,Specialties,13.8
946,Low Carb Specialties,12.0
946,Beverages,1.2
946,Desserts,6.0
946,Kids,7.2
947,Seafood Meals,9.99
947,Chicken Meals,11.99
947,Family Meals,31.99
947,Grilled Meals,10.99
947,Sandwiches,8.79
947,Kids Menu,5.99
947,Appetizers,5.19
947,Add-Ons,3.49
947,Desserts,3.99
947,Sides,3.79
947,Beverages,5.49
952,Picked for you,5.99
952,Small Gatherings,65.87
952,Family Meals,42.83
952,Chalkboard Favorites,11.99
952,Famous Favorites,14.39
952,Specialty Sandwiches,10.55
952,Build Your Own Sandwich,10.43
952,Manager's Half Sandwich Special,11.99
952,Muffalettas,10.19
952,Salads &amp; Wraps,13.31
952,Soups,5.99
952,Pastas &amp; Potatoes,13.55
952,Fruit &amp; Sides,4.79
952,Drinks,3.59
952,Desserts,2.15
955,Picked for you,12.29
955,Famous Meal Dealz,10.79
955,Sandwich Mealz,11.89
955,Big Zalads,11.69
955,Zax Kids,6.49
955,Famous Fingerz &amp; Wings,8.29
955,Shareables,5.19
955,Beverages,0.0
955,Sides,0.25
955,Family Meals,36.89
968,Picked for you,4.79
968,STARTERS,14.49
968,MADE-FROM-SCRATCH ROLLS &amp; CINNAMON ROLLS,4.79
968,MESQUITE WOOD-GRILLED STEAKS,21.79
968,FROM THE DOCK,27.79
968,CHICKEN,15.69
968,ROADHOUSE CLASSICS,26.59
968,BURGERS &amp; SANDWICHES,13.29
968,SOUP AND SALADS,18.19
968,KIDS MENU,6.59
968,DESSERTS,7.89
968,HAND-SHAKEN TEA AND LEMONADES,4.19
968,BEVERAGES,3.69
968,SIDES,3.69
968,Party Packs (Serves 10-12),52.49
968,Family Meals (Serves 4-6),47.29
968,HEAT &amp; SERVE SIDES (Serves 10-12),4.79
968,LOGAN'S BUTCHER SHOP,21.09
974,Picked for you,19.11
974,Seasonal Selections,17.49
974,Brunch Specialties,19.11
974,Traditional Classics,17.49
974,Indulgences,17.11
974,Omelettes &amp; Scramblers,15.61
974,Sensible Creations,18.74
974,Sandwiches &amp; Salads,14.99
974,Sides,7.49
974,Kid's Menu,8.74
974,Beverages,4.99
974,Gluten Friendly Options,19.11
974,Vegetarian Options,17.86
976,Picked for you,9.89
976,Chicken Sandwich,5.99
976,Family Meals,36.29
976,Signature Chicken,8.99
976,Tenders,8.79
976,Seafood,5.39
976,Nuggets,9.29
976,Signature Sides,1.39
976,Beverages,2.85
976,Desserts,2.39
976,Kids Meals,5.69
1004,Picked for you,12.73
1004,Lunch n' Dinner - 10:30AM to Close,14.29
1004,Breakfast - All Day,0.0
1004,Sandwiches n' Burgers - 10:30AM to Close,12.99
1004,Kid's Menu,6.49
1004,Salads,12.99
1004,Family Meal Baskets,48.09
1004,Beverages - All Day,3.63
1004,Crafted Coffee - All Day,4.41
1004,Sweets - All Day,5.19
1004,Grocery n' Games,12.99
1004,Silverware N' Extras,0.0
1016,Picked for you,11.25
1016,Family Meal,40.0
1016,Bowl,9.4
1016,Plate,11.25
1016,Bigger Plate,13.15
1016,Cub Meal,7.75
1016,A La Carte,0.0
1016,Appetizers,0.0
1016,Drinks,2.65
1016,Catering,20.0
1016,Requests,0.0
1020,Picked for you,10.89
1020,Meals (pm),9.89
1020,A La Carte (pm),5.49
1020,Family Bundles,20.0
1020,Sides,3.29
1020,Desserts,2.29
1020,Beverages,2.89
1020,King Jr. Meals,4.99
1026,Picked for you,13.95
1026,Appetizers,1.5
1026,Soups,3.95
1026,Mains,16.95
1026,Seafood,16.95
1026,Chicken,13.95
1026,Pork,13.95
1026,Beef,15.95
1026,Vegetables,12.95
1026,Noodles and Rice (Chow Mein and Foo Young),13.95
1026,Family Dinner,17.95
1026,Drinks,2.95
1040,Picked for you,13.8
1040,Apps,6.4
1040,À La Carte,4.6
1040,Combos,13.8
1040,Desserts,4.6
1040,Drinks,4.0
1040,Sides,2.3
1040,Mains,11.5
1043,Picked for you,8.99
1043,Munchies,9.99
1043,Greens,7.99
1043,Stone-Baked Pizzas,14.49
1043,Build Your Own Pizza,8.99
1043,Gluten-Free,17.99
1043,Vegan,7.99
1043,Calzones,9.99
1043,Sweets,3.49
1043,Sides,2.99
1043,Drinks,6.99
1055,Picked for you,6.0
1055,Platters &amp; Pasta,13.0
1055,Salmon &amp; Such,17.0
1055,Big Sandwiches,12.0
1055,Burgers,11.49
1055,Desserts / Extras,5.0
1055,Swigs,3.0
1055,Little Swimmers,5.99
1060,Picked for you,14.99
1060,Exclusive Cheetos® Flavors,11.99
1060,Wings &amp; Tenders,11.99
1060,Shareables &amp; Sides,3.99
1060,Extra Sauces,0.3
1060,Beverages,1.99
1062,Picked for you,13.99
1062,Starters,13.99
1062,Salad,10.99
1062,Strombolis and Calzones,9.99
1062,"14"" New York Style Pizza",16.99
1062,"16"" New York Style Pizza",19.99
1062,"14"" Cheese Pizza",11.99
1062,"18"" Cheese Pizza",15.99
1062,Mains,13.99
1066,Picked for you,8.99
1066,BLIZZARD® Treats,4.31
1066,Burgers &amp; Sandwiches,7.67
1066,Combos,12.23
1066,Chicken Strip Baskets,11.03
1066,Classic Treats,4.79
1066,Drinks,2.99
1066,Salads,8.15
1066,Snacks &amp; Sides,8.27
1066,Kids' Meals,6.59
1066,DQ® Cakes,31.19
1066,Extras,2.04
1068,Picked for you,8.07
1068,Meals (pm),7.99
1068,A La Carte (pm),5.19
1068,Family Bundles,20.0
1068,Sides,2.19
1068,Desserts,1.88
1068,Beverages,1.67
1068,King Jr. Meals,6.29
1070,Most Popular,5.11
1070,Combo Meals,8.77
1070,Shareables,24.89
1070,Sweets &amp; Treats,3.99
1070,Happy Meal,5.48
1070,Condiments,0.0
1070,"Fries, Sides &amp; More",3.52
1070,McCafé,2.43
1070,McCafé Bakery,2.38
1070,Beverages,2.19
1070,Individual Items,5.11
1072,Picked for you,5.99
1072,Appetizers,9.79
1072,"Hook, Line &amp; Southern ~ For a Limited Time!",11.89
1072,Family-Style Meals,48.59
1072,Chicken Tenders,15.19
1072,"Steaks, Ribs &amp; Salmon",30.29
1072,Seafood Favorites,18.89
1072,Combo Entrees ,28.09
1072,Chicken &amp; Pasta,14.09
1072,Burgers &amp; Sandwiches,13.49
1072,Salads &amp; Soups,12.99
1072,Our Famous Rolls &amp; Sides,3.29
1072,Kids Meals,3.79
1072,Kids Beverages,1.69
1072,Desserts,6.49
1072,Beverages,3.29
1072,Party Platters!,48.59
1074,Picked for you,12.29
1074,Famous Meal Dealz,11.19
1074,Sandwich Mealz,11.47
1074,Big Zalads,12.19
1074,Zax Kids,6.24
1074,Famous Fingerz &amp; Wings,7.49
1074,Shareables,5.19
1074,Beverages,0.0
1074,Sides,0.39
1074,Family Meals,37.49
1082,Picked for you,7.59
1082,Limited Time Only,5.99
1082,Favorites,7.59
1082,Market Fresh® Sandwiches,7.49
1082,Market Fresh® Wraps &amp; Salads,7.49
1082,Crispy Juicy Chicken,6.29
1082,Slow Roasted Beef,4.89
1082,Sliders,1.99
1082,Sides &amp; Snacks,2.69
1082,Drinks &amp; Desserts,2.69
1082,Kids Meal,1.81
1087,Picked for you,10.5
1087,Sandwiches,7.5
1087,Fresh Melts®,13.0
1087,No Bready Bowls™,11.25
1087,Wraps,11.25
1087,Breakfast,5.0
1087,Salads,10.0
1087,Drinks,2.5
1087,Sides,1.5
1096,Picked for you,27.59
1096,Chicken Sandwich,5.99
1096,Family Meals,39.59
1096,Signature Chicken,10.29
1096,Tenders,34.49
1096,Seafood,9.69
1096,Nuggets,9.69
1096,Signature Sides,1.09
1096,Beverages,3.49
1096,Desserts,1.59
1096,Kids Meals,5.69
1106,Picked for you,6.3
1106,Factory Dogs,5.39
1106,Assembly Line,10.99
1106,Widgets,3.2
1106,Drinks,3.2
1106,Desserts,5.1
1106,Kid's Meal,6.34
1109,Picked for you,2.4
1109,Featured,5.39
1109,Combos,9.35
1109,GROUPS,15.0
1109,Sauce Packets,0.0
1109,Specialties,5.39
1109,Tacos,1.79
1109,Burritos,1.79
1109,Quesadillas,5.39
1109,Nachos,5.99
1109,New Cravings Value Menu,1.2
1109,Sweets,1.2
1109,Sides,2.63
1109,Drinks,2.39
1109,Bowls,7.55
1109,Veggie Cravings,5.39
1111,Picked for you,5.39
1111,Featured,5.15
1111,Combos,8.99
1111,GROUPS,15.0
1111,Sauce Packets,0.0
1111,Specialties,5.15
1111,Tacos,1.79
1111,Burritos,1.79
1111,Quesadillas,5.39
1111,Nachos,5.99
1111,New Cravings Value Menu,1.2
1111,Sweets,1.2
1111,Sides,2.63
1111,Drinks,3.47
1111,Bowls,7.55
1111,Veggie Cravings,5.15
1122,Picked for you,11.0
1122,Starters,14.0
1122,Salads,15.0
1122,Soups and Chili,9.0
1122,Sandwiches,16.0
1122,Burgers,17.0
1122,Entress,28.0
1122,Specialty Pizzas,28.0
1122,Homemade Pasta,22.0
1122,Kids Mains,5.5
1122,Homemade Desserts,8.0
1122,Soft Drink,3.0
1122,Sides,2.0
1124,Most Popular,6.3
1124,Combo Meals,10.35
1124,Shareables,14.0
1124,Happy Meal,5.5
1124,McCafé,1.0
1124,McCafé Bakery,2.25
1124,Condiments,0.0
1124,"Fries, Sides &amp; More",3.1
1124,Sweets &amp; Treats,4.75
1124,Beverages,1.0
1124,Individual Items,6.3
1130,Picked for you,7.5
1130,Appetizers,7.5
1130,Fajitas,16.5
1130,Dishes,20.5
1130,Enchiladas,16.5
1130,Tacos,4.5
1130,Burritos,14.5
1130,Tortas,14.5
1130,Breakfast,13.5
1130,Kids ,7.5
1130,Desserts,6.5
1130,Side Orders,2.0
1148,Ice Cream to Share,0.0
1148,DIY,0.0
1148,Ice Cream,0.0
1148,Classic Sundaes,0.0
1148,Premium Sundaes,0.0
1148,Frozen Beverages,0.0
1148,Creature Creations® Into the Sea,0.0
1148,Desserts,0.0
1148,Bottled Beverages,0.0
1166,Picked for you,13.29
1166,Specials*,40.99
1166,Traditional Wings*,7.19
1166,Boneless Wings*,6.39
1166,Sides*,4.39
1166,Fries*,3.29
1166,Shack Packs*,14.99
1166,Chicken Sandwiches*,10.49
1166,"Salads, Wraps, and Fry Bowls*",11.49
1166,Extras*,0.99
1166,Desserts*,4.79
1166,Bottled Sauce*,9.59
1166,Soda and Fresh Brewed Tea*,5.99
1182,Picked for you,13.92
1182,100% Beef Burgers ,13.61
1182,Chicken Burgers ,13.4
1182,Beyond Burgers,14.96
1182,Kid's Burgers ,4.77
1182,Milk Shakes ,6.02
1182,Beverages,3.62
1182,Desserts,5.39
1190,Picked for you,8.19
1190,Sandwiches,14.29
1190,You Pick Two,0.0
1190,Salads,11.89
1190,Soups &amp; Mac,7.39
1190,Pizza,12.69
1190,Bakery,1.99
1190,Beverages,4.69
1190,Breakfast,3.49
1190,Family Feast Value Meals,61.39
1190,Value Duets,9.89
1190,Kids,8.19
1190,Sides &amp; Spreads,1.69
1192,Picked for you,5.99
1192,Family Bucket Meals,29.27
1192,World Famous Buckets,31.67
1192,World Famous Chicken,8.51
1192,Big Box Meals,12.71
1192,Tenders &amp; Nuggets,31.67
1192,Fill Ups,6.59
1192,Bowls,5.99
1192,Signature Sandwiches,5.39
1192,Sides,4.07
1192,A la Carte,2.7
1192,Dessert,13.07
1192,Beverages,2.87
1192,Condiments,0.0
1192,Dipping Sauces,0.3
1285,Picked for you,6.47
1285,Family Bucket Meals,29.27
1285,World Famous Buckets,31.67
1285,World Famous Chicken,8.51
1285,Big Box Meals,12.71
1285,Tenders &amp; Nuggets,31.67
1285,Fill Ups,6.59
1285,Bowls,5.99
1285,Signature Sandwiches,5.39
1285,Sides,4.07
1285,A la Carte,2.7
1285,Dessert,13.07
1285,Beverages,2.87
1285,Condiments,0.0
1285,Dipping Sauces,0.3
1288,Most Popular,5.39
1288,Combo Meals,9.49
1288,Shareables,11.69
1288,Happy Meal,4.55
1288,McCafé,1.15
1288,McCafé Bakery,2.69
1288,Condiments,0.0
1288,"Fries, Sides &amp; More",3.45
1288,Sweets &amp; Treats,3.35
1288,Beverages,1.69
1288,Individual Items,5.39
1352,Picked for you,10.5
1352,The Liberty Burger,10.5
1352,Specialty Burgers,12.0
1352,Lost Liberty,9.0
1352,Green Liberty,12.0
1352,Extra Liberty,4.0
1352,Young Liberty,7.0
1352,Liberty Sauce,9.0
1352,Sweet Liberty,7.0
1368,Picked for you,29.27
1368,Family Bucket Meals,29.27
1368,World Famous Buckets,31.67
1368,World Famous Chicken,8.51
1368,Big Box Meals,12.71
1368,Tenders &amp; Nuggets,31.67
1368,Fill Ups,6.59
1368,Bowls,5.99
1368,Signature Sandwiches,5.39
1368,Sides,4.07
1368,A la Carte,2.7
1368,Dessert,13.07
1368,Beverages,2.87
1368,Condiments,0.0
1368,Dipping Sauces,0.3
1387,Most Popular,5.15
1387,Combo Meals,9.49
1387,Shareables,17.39
1387,Sweets &amp; Treats,3.09
1387,Happy Meal,4.49
1387,Condiments,0.0
1387,"Fries, Sides &amp; More",3.59
1387,McCafé,1.29
1387,McCafé Bakery,2.29
1387,Beverages,1.39
1387,Individual Items,5.15
1433,Most Popular,5.39
1433,Combo Meals,8.7
1433,Shareables,16.69
1433,Sweets &amp; Treats,3.35
1433,Happy Meal,4.49
1433,Condiments,0.0
1433,"Fries, Sides &amp; More",3.09
1433,McCafé,1.15
1433,McCafé Bakery,2.69
1433,Beverages,1.39
1433,Individual Items,5.39
1457,Picked for you,11.19
1457,Chef's Special &amp; Manager's Special,10.49
1457,Combo,9.29
1457,Fried Rice &amp; Lo Mien ,16.79
1457,Entrées,7.99
1457,Noodle Soup,8.19
1457,Kids' Meal,7.99
1457,Appetizers &amp; Side Items,2.29
1457,Beverages,2.79
1473,Picked for you,2.92
1473,What's New!,7.32
1473,ValuEST,1.22
1473,Combo Meals,8.28
1473,Six Pack and a Pound®,15.85
1473,Tacos,3.65
1473,Burritos,4.99
1473,Favorites,0.0
1473,Potato Olés® and Other Sides,2.92
1473,Desserts,2.79
1473,Kid's Meals,4.87
1473,Drinks,2.67
1473,Add Some Flavor!,0.0
1504,Picked for you,5.18
1504,Social Stars Influenced Meals ,11.11
1504,Beverages,3.0
1504,Burgers,0.0
1504,Classic Breakfasts,11.42
1504,Classic Dinners,12.67
1504,Desserts,4.66
1504,Family Packs,31.6
1504,Melts &amp; Handhelds ,13.09
1504,Omelettes,0.0
1504,Pancakes &amp; Crepes,11.11
1504,Salads,7.78
1504,Slams,10.59
1504,Starters,11.11
1504,Sides,5.29
1504,Milk Shakes,5.18
1516,Picked for you,14.29
1516,Appetizers,7.79
1516,Wings,14.29
1516,Pizzas,0.0
1516,Entrees,31.19
1516,Burgers,14.29
1516,Sandwiches,18.19
1516,Wraps,18.19
1516,Salads,19.49
1516,Desserts,9.09
1516,Kid's Menu,9.74
1516,Sides,5.19
1516,Sauces,0.0
1522,Picked for you,8.49
1522,Sandwiches,12.79
1522,You Pick Two,0.0
1522,Salads,9.89
1522,Soups &amp; Mac,6.39
1522,Pizza,11.09
1522,Bakery,4.99
1522,Beverages,4.59
1522,Breakfast,3.09
1522,Family Feast Value Meals,28.19
1522,Value Duets,6.99
1522,Kids,6.79
1522,Sides &amp; Spreads,1.09
1523,Espresso Drinks,0.0
1523,Iced Drinks,0.0
1523,Dunkin' Refreshers,0.0
1523,Hot Drinks,0.0
1523,Frozen Drinks,0.0
1523,Sandwiches &amp; Wraps,0.0
1523,Donuts &amp; Bakery,0.0
